"Sample ID"
"1110030H18RIK"
"1110030J09RIK"
"1110030L07RIK"
"1110031B06RIK"
"1110031B11RIK"
"1110031I02RIK"
"1110032A03RIK"
"1110032A13RIK"
"1110032D12RIK"
"1110032E23RIK"
"1110032N12RIK"
"1110033J19RIK"
"1110034A24RIK"
"1110035L05RIK"
"1110036O03RIK"
"1110037N09RIK"
"1110038D17RIK"
"1110038F14RIK"
"1110039B18RIK"
"1110048D14RIK"
"1110049B09RIK"
"1110049F12RIK"
"1110049G11RIK"
"1110051B16RIK"
"1110054N06RIK"
"1110054O05RIK"
"1110056A04RIK"
"1110056N09RIK"
"1110057K04RIK"
"1110058L19RIK"
"1110059E24RIK"
"1110059F07RIK"
"1110059G10RIK"
"1110059P08RIK"
"1110061N23RIK"
"1110061O04RIK"
"1110063F24RIK"
"1110063G11RIK"
"1110064P04RIK"
"1110067D22RIK"
"1110067I12RIK"
"1190002A17RIK"
"1190002C06RIK"
"1190002H23RIK"
"1190002J23RIK"
"1190002L16RIK"
"1190002N15RIK"
"1190003J15RIK"
"1190003M12RIK"
"1190005F20RIK"
"1190005I06RIK"
"1190005P17RIK"
"1190006E07RIK"
"1190007F08RIK"
"1190017O12RIK"
"1200002M06RIK"
"1200002N14RIK"
"1200003C05RIK"
"1200003I07RIK"
"1200003M09RIK"
"1200003O06RIK"
"1200004M23RIK"
"1200006F02RIK"
"1200006O19RIK"
"1200007B05RIK"
"1200007D18RIK"
"1200009B18RIK"
"1200009C21RIK"
"1200009F10RIK"
"1200009I06RIK"
"1200009O22RIK"
"1200011I18RIK"
"1200011O22RIK"
"1200013B08RIK"
"1200013B22RIK"
"1200013F24RIK"
"1200013P24RIK"
"1200014J11RIK"
"1200014P03RIK"
"1200015A19RIK"
"1200015F23RIK"
"1200015N20RIK"
"1200016B10RIK"
"1200016D23RIK"
"1300001I01RIK"
"1300002F13RIK"
"1300003K24RIK"
"1300006C06RIK"
"1300006C19RIK"
"1300006N24RIK"
"1300007B12RIK"
"1300007L22RIK"
"1300010A20RIK"
"1300010K09RIK"
"1300012G16RIK"
"1300013B24RIK"
"1300013D05RIK"
"1300013D18RIK"
"1300013J15RIK"
"1300014I06RIK"
"1300017J02RIK"
"1300017K07RIK"
"1300018I05RIK"
"1300018J18RIK"
"1300018L09RIK"
"1300018P11RIK"
"1500001A10RIK"
"1500001H12RIK"
"1500001L15RIK"
"1500001M20RIK"
"1500002B03RIK"
"1500002I11RIK"
"1500002O20RIK"
"1500003D12RIK"
"1500003O03RIK"
"1500003O22RIK"
"1500004A08RIK"
"1500005A01RIK"
"1500005I02RIK"
"1500010J02RIK"
"1500010M16RIK"
"1500011H22RIK"
"1500011L16RIK"
"1500012F01RIK"
"1500015O10RIK"
"1500016H10RIK"
"1500019C06RIK"
"1500019G21RIK"
"1500026D16RIK"
"1500031H04RIK"
"1500031L02RIK"
"1500032D16RIK"
"1500032L24RIK"
"1500034J20RIK"
"1500035H01RIK"
"1500041J02RIK"
"1500041N16RIK"
"1520401A03RIK"
"1600002K03RIK"
"1600012H06RIK"
"1600012K10RIK"
"1600013P15RIK"
"1600014C10RIK"
"1600015H20RIK"
"1600016N20RIK"
"1600019D15RIK"
"1600021C16RIK"
"1600023A02RIK"
"1600025D17RIK"
"1600027N09RIK"
"1700001A24RIK"
"1700001C02RIK"
"1700001C14RIK"
"1700001C19RIK"
"1700001F22RIK"
"1700001J03RIK"
"1700001L23RIK"
"1700001O22RIK"
"1700003F12RIK"
"1700003M02RIK"
"1700006D24RIK"
"1700007G11RIK"
"1700007I06RIK"
"1700007K09RIK"
"1700009P13RIK"
"1700009P17RIK"
"1700010A17RIK"
"1700011C14RIK"
"1700011I11RIK"
"1700012B09RIK"
"1700012B18RIK"
"1700012G19RIK"
"1700012H17RIK"
"1700013H19RIK"
"1700013L23RIK"
"1700013N18RIK"
"1700014P03RIK"
"1700015E13RIK"
"1700016D06RIK"
"1700016F23RIK"
"1700017D11RIK"
"1700017I11RIK"
"1700018C11RIK"
"1700018O18RIK"
"1700019D03RIK"
"1700019E19RIK"
"1700019F09RIK"
"1700019G17RIK"
"1700019L03RIK"
"1700020C08RIK"
"1700020C11RIK"
"1700020D05RIK"
"1700020O03RIK"
"1700021C14RIK"
"1700021F05RIK"
"1700021K02RIK"
"1700021K19RIK"
"1700022C21RIK"
"1700022N24RIK"
"1700023B02RIK"
"1700023E05RIK"
"1700023M03RIK"
"1700023M09RIK"
"1700023O11RIK"
"1700024C24RIK"
"1700024D23RIK"
"1700024G13RIK"
"1700024K14RIK"
"1700025B16RIK"
"1700025G04RIK"
"1700025J14RIK"
"1700025K23RIK"
"1700026D08RIK"
"1700026L06RIK"
"1700027A23RIK"
"1700027J05RIK"
"1700027N10RIK"
"1700028N11RIK"
"1700029G01RIK"
"1700029H01RIK"
"1700029I01RIK"
"1700029I08RIK"
"1700029I15RIK"
"1700029J07RIK"
"1700030B17RIK"
"1700030E05RIK"
"1700030J22RIK"
"1700030K01RIK"
"1700030K09RIK"
"1700034H14RIK"
"1700034I23RIK"
"1700034O15RIK"
"1700037C18RIK"
"1700037H04RIK"
"1700040I03RIK"
"1700045I19RIK"
"1700047E16RIK"
"1700047I17RIK"
"1700048E23RIK"
"1700049E17RIK"
"1700049G17RIK"
"1700051E09RIK"
"1700052N19RIK"
"1700057G04RIK"
"1700060H10RIK"
"1700064K09RIK"
"1700065O13RIK"
"1700067P10RIK"
"1700069O15RIK"
"1700071K01RIK"
"1700080E11RIK"
"1700083M11RIK"
"1700084C01RIK"
"1700088E04RIK"
"1700091F14RIK"
"1700093E07RIK"
"1700093K21RIK"
"1700095H12"
"1700095K08RIK"
"1700095N21RIK"
"1700102P08RIK"
"1700108L22RIK"
"1700109H08RIK"
"1700112P19RIK"
"1700113I22RIK"
"1700113O17RIK"
"1700120B06RIK"
"1700123D08RIK"
"1700123O20RIK"
"1700127F16RIK"
"1700129L13RIK"
"1810003N24RIK"
"1810007M14RIK"
"1810007P19RIK"
"1810008A14RIK"
"1810008A18RIK"
"1810008K03RIK"
"1810008O21RIK"
"1810009A15RIK"
"1810009B06RIK"
"1810009H17RIK"
"1810009K13RIK"
"1810009M01RIK"
"1810009N02RIK"
"1810009O10RIK"
"1810010N17RIK"
"1810011O16RIK"
"1810012H11RIK"
"1810013C15RIK"
"1810014F10RIK"
"1810014L12RIK"
"1810015A11RIK"
"1810015C04RIK"
"1810015M01RIK"
"1810015P03RIK"
"1810017G16RIK"
"1810020C19RIK"
"1810020D17RIK"
"1810020G14RIK"
"1810021J13RIK"
"1810022C23RIK"
"1810026J23RIK"
"1810027O10RIK"
"1810029G24RIK"
"1810030J14RIK"
"1810030N24RIK"
"1810033A06RIK"
"1810033M07RIK"
"1810034K20RIK"
"1810035L17RIK"
"1810037B05RIK"
"1810037C20RIK"
"1810037G04RIK"
"1810037K07RIK"
"1810038H16RIK"
"1810042K04RIK"
"1810043G02RIK"
"1810043J12RIK"
"1810043M15RIK"
"1810044A24RIK"
"1810044O22RIK"
"1810045J01RIK"
"1810045K06RIK"
"1810045K17RIK"
"1810046J19RIK"
"1810047C23RIK"
"1810048J11RIK"
"1810048P08RIK"
"1810049H13RIK"
"1810049K24RIK"
"1810054G18RIK"
"1810054O13RIK"
"1810055E12RIK"
"1810055G02RIK"
"1810057B09RIK"
"1810057C19RIK"
"1810057E01RIK"
"1810057P16RIK"
"1810059A23RIK"
"1810059G22RIK"
"1810060D16RIK"
"1810060J02RIK"
"1810063B05RIK"
"1810064F22RIK"
"1810073E21RIK"
"1810073G14RIK"
"1810073N04RIK"
"1810073P09RIK"
"1810074P20RIK"
"2010001J22RIK"
"2010001M09RIK"
"2010001O09RIK"
"2010003J03RIK"
"2010003O18RIK"
"2010004A03RIK"
"2010004B12RIK"
"2010005A06RIK"
"2010005H15RIK"
"2010005J08RIK"
"2010005O13RIK"
"2010007H12RIK"
"2010011I20RIK"
"2010012C16RIK"
"2010012F05RIK"
"2010012O05RIK"
"2010013E08RIK"
"2010015L04RIK"
"2010100O12RIK"
"2010106G01RIK"
"2010107E04RIK"
"2010107G12RIK"
"2010110K16RIK"
"2010110M21RIK"
"2010111I01RIK"
"2010200O16RIK"
"2010204I15RIK"
"2010300G19RIK"
"2010301N04RIK"
"2010305A19RIK"
"2010311D03RIK"
"2010315L10RIK"
"2010316F05RIK"
"2010319C14RIK"
"2010321M09RIK"
"2010323F13RIK"
"2200002K05RIK"
"2210008A03RIK"
"2210008I11RIK"
"2210009G21RIK"
"2210010A19RIK"
"2210010B09RIK"
"2210012G02RIK"
"2210013K02RIK"
"2210016L21RIK"
"2210018M03RIK"
"2210021A15RIK"
"2210021J22RIK"
"2210023G05RIK"
"2210038L17RIK"
"2210402C18RIK"
"2210403B10RIK"
"2210404D11RIK"
"2210409M21RIK"
"2210412D01RIK"
"2210412K09RIK"
"2210413P10RIK"
"2210413P12RIK"
"2210415M20RIK"
"2210417D09RIK"
"2210417J20RIK"
"2210418O10RIK"
"2300002D11RIK"
"2300002M23RIK"
"2300003C06RIK"
"2300003P22RIK"
"2300008B03RIK"
"2310001A20RIK"
"2310001L23RIK"
"2310002B06RIK"
"2310003C23RIK"
"2310003F16RIK"
"2310003H01RIK"
"2310003L22RIK"
"2310003P10RIK"
"2310004I24RIK"
"2310004L02RIK"
"2310005E10RIK"
"2310005N01RIK"
"2310005N03RIK"
"2310005O14RIK"
"2310005P05RIK"
"2310007A19RIK"
"2310007F21RIK"
"2310008H04RIK"
"2310008H09RIK"
"2310008M10RIK"
"2310008M20RIK"
"2310009E04RIK"
"2310009E07RIK"
"2310009N05RIK"
"2310010B21RIK"
"2310010G13RIK"
"2310010I16RIK"
"2310010M24RIK"
"2310011J03RIK"
"2310012P17RIK"
"2310014H19RIK"
"2310014L17RIK"
"2310015N07RIK"
"2310015N21RIK"
"2310016A09RIK"
"2310016C08RIK"
"2310016C16RIK"
"2310016E02RIK"
"2310016K04RIK"
"2310016M24RIK"
"2310016N21RIK"
"2310020H19RIK"
"2310020H20RIK"
"2310020P08RIK"
"2310021P13RIK"
"2310022A10RIK"
"2310022B05RIK"
"2310026J01RIK"
"2310031L18RIK"
"2310032D16RIK"
"2310033E01RIK"
"2310033P09RIK"
"2310034L04RIK"
"2310035C23RIK"
"2310035K24RIK"
"2310036D22RIK"
"2310036O22RIK"
"2310037I24RIK"
"2310037P21RIK"
"2310038H17RIK"
"2310039E09RIK"
"2310039H08RIK"
"2310040C09RIK"
"2310041H06RIK"
"2310042D19RIK"
"2310042E22RIK"
"2310042G06RIK"
"2310042L06RIK"
"2310042N02RIK"
"2310043K02RIK"
"2310043N13RIK"
"2310044G17RIK"
"2310044H10RIK"
"2310045A20RIK"
"2310045B01RIK"
"2310046G15RIK"
"2310046K01RIK"
"2310046K10RIK"
"2310046O06RIK"
"2310047C04RIK"
"2310047C17RIK"
"2310047D13RIK"
"2310047H23RIK"
"2310047I15RIK"
"2310047M10RIK"
"2310047O13RIK"
"2310050B20RIK"
"2310051D06RIK"
"2310056P07RIK"
"2310057D15RIK"
"2310057G13RIK"
"2310057H16RIK"
"2310057J16RIK"
"2310058A11RIK"
"2310058J06RIK"
"2310058N18RIK"
"2310061C15RIK"
"2310061F22RIK"
"2310061I09RIK"
"2310061N23RIK"
"2310065K24RIK"
"2310066E14RIK"
"2310066N05RIK"
"2310067B10RIK"
"2310067E08RIK"
"2310067G05RIK"
"2310069I04RIK"
"2310069P03RIK"
"2310073E15RIK"
"2310075A12RIK"
"2310076L09RIK"
"2310079F23RIK"
"2310079N02RIK"
"2400001E08RIK"
"2400003B06RIK"
"2400003C14RIK"
"2400003N08RIK"
"2400006A19RIK"
"2400006N03RIK"
"2400009B11RIK"
"2400010D15RIK"
"2400010G15RIK"
"2410001C21RIK"
"2410001E19RIK"
"2410001H17RIK"
"2410002F23RIK"
"2410002I01RIK"
"2410002O22RIK"
"2410003C20RIK"
"2410003P15RIK"
"2410004A20RIK"
"2410004B18RIK"
"2410004C24RIK"
"2410004F06RIK"
"2410004H02RIK"
"2410004L22RIK"
"2410004N11RIK"
"2410005H09RIK"
"2410005K17RIK"
"2410005K20RIK"
"2410005O16RIK"
"2410006F12RIK"
"2410008J05RIK"
"2410008K03RIK"
"2410011G03RIK"
"2410011O22RIK"
"2410012C07RIK"
"2410012M04RIK"
"2410014A08RIK"
"2410015B03RIK"
"2410015M20RIK"
"2410015N17RIK"
"2410016F19RIK"
"2410016O06RIK"
"2410017P07RIK"
"2410018C17RIK"
"2410018G20RIK"
"2410018G23RIK"
"2410018I08RIK"
"2410018M08RIK"
"2410019A14RIK"
"2410019G02RIK"
"2410022L05RIK"
"2410024A21RIK"
"2410025L10RIK"
"2410030J07RIK"
"2410042D21RIK"
"2410066E13RIK"
"2410080H04RIK"
"2410080P20RIK"
"2410081M15RIK"
"2410104I19RIK"
"2410116G06RIK"
"2410118I19RIK"
"2410127E16RIK"
"2410127E18RIK"
"2410127L17RIK"
"2410129H14RIK"
"2410137M14RIK"
"2410146L05RIK"
"2410166I05RIK"
"2410193C02RIK"
"2500001K11RIK"
"2500002L14RIK"
"2500003M10RIK"
"2510001I10RIK"
"2510002A14RIK"
"2510003E04RIK"
"2510004L01RIK"
"2510005D08RIK"
"2510006C20RIK"
"2510006D16RIK"
"2510009E07RIK"
"2510010F15RIK"
"2510012J08RIK"
"2510027J23RIK"
"2510027N19RIK"
"2510038A11RIK"
"2510039O18RIK"
"2510040D07RIK"
"2510048K03RIK"
"2510048L02RIK"
"2510048O06RIK"
"2510049I19RIK"
"2600001B17RIK"
"2600002E23RIK"
"2600003E23RIK"
"2600005C20RIK"
"2600005N12RIK"
"2600009E05RIK"
"2600010E01RIK"
"2600011E07RIK"
"2600013N14RIK"
"2600014M03RIK"
"2600016J21RIK"
"2610001E17RIK"
"2610002J02RIK"
"2610002M06RIK"
"2610003J06RIK"
"2610007K22RIK"
"2610009I02RIK"
"2610012O22RIK"
"2610014H22RIK"
"2610016F04RIK"
"2610018L09RIK"
"2610019A05RIK"
"2610019F03RIK"
"2610019I03RIK"
"2610019N13RIK"
"2610019P18RIK"
"2610020C11RIK"
"2610020H15RIK"
"2610020N02RIK"
"2610020O08RIK"
"2610022G08RIK"
"2610022K04RIK"
"2610024G14RIK"
"2610027C15RIK"
"2610027L16RIK"
"2610028L19RIK"
"2610029D06RIK"
"2610029G23RIK"
"2610029K21RIK"
"2610031L17RIK"
"2610033C09RIK"
"2610033H07RIK"
"2610034B18RIK"
"2610034E13RIK"
"2610034M16RIK"
"2610034N24RIK"
"2610036D13RIK"
"2610039C10RIK"
"2610039E05RIK"
"2610040E16RIK"
"2610041P08RIK"
"2610042L04RIK"
"2610042O14RIK"
"2610044O15RIK"
"2610101N10RIK"
"2610103J23RIK"
"2610110G12RIK"
"2610111M03RIK"
"2610200G18RIK"
"2610203E10RIK"
"2610204K14RIK"
"2610204L23RIK"
"2610204M08RIK"
"2610205E22RIK"
"2610205H19RIK"
"2610206B13RIK"
"2610207I05RIK"
"2610209A20RIK"
"2610209M04RIK"
"2610209N15RIK"
"2610300B10RIK"
"2610301B20RIK"
"2610301F02RIK"
"2610304F09RIK"
"2610304G08RIK"
"2610305D13RIK"
"2610311I19RIK"
"2610312B22RIK"
"2610318G18RIK"
"2610318I01RIK"
"2610318I18RIK"
"2610318N02RIK"
"2610319K07RIK"
"2610507B11RIK"
"2610507L03RIK"
"2610510B01RIK"
"2610510H01RIK"
"2610510J17RIK"
"2610510L01RIK"
"2610511E22RIK"
"2610511O17RIK"
"2610524A10RIK"
"2610524G07RIK"
"2610524H06RIK"
"2610528A15RIK"
"2610528E23RIK"
"2610528H13RIK"
"2610528K11RIK"
"2610528M18RIK"
"2610528O22RIK"
"2610529H08RIK"
"2700007P21RIK"
"2700008N14RIK"
"2700017M01RIK"
"2700023B17RIK"
"2700029E10RIK"
"2700038C09RIK"
"2700038I16RIK"
"2700038L12RIK"
"2700038N03RIK"
"2700049P18RIK"
"2700050C12RIK"
"2700050F09RIK"
"2700050L05RIK"
"2700050P07RIK"
"2700055A20RIK"
"2700055K07RIK"
"2700060E02RIK"
"2700062C07RIK"
"2700063G02RIK"
"2700067E09RIK"
"2700075B01RIK"
"2700078K21RIK"
"2700081O15RIK"
"2700082D03RIK"
"2700083E18RIK"
"2700084L06RIK"
"2700084L22RIK"
"2700085E05RIK"
"2700085M18RIK"
"2700087H15RIK"
"2700088M22RIK"
"2700091N06RIK"
"2700094F01RIK"
"2700094K13RIK"
"2700094L05RIK"
"2700097O09RIK"
"2810002G02RIK"
"2810002N01RIK"
"2810002O09RIK"
"2810003C17RIK"
"2810004A10RIK"
"2810004N20RIK"
"2810004N23RIK"
"2810006K23RIK"
"2810008M24RIK"
"2810012G03RIK"
"2810012L14RIK"
"2810021B07RIK"
"2810021J22RIK"
"2810021O14RIK"
"2810022L02RIK"
"2810022L20RIK"
"2810028N01RIK"
"2810030E01RIK"
"2810036L13RIK"
"2810037C03RIK"
"2810037C14RIK"
"2810038K19RIK"
"2810046L04RIK"
"2810046M22RIK"
"2810047L02RIK"
"2810052M02RIK"
"2810055E05RIK"
"2810403A07RIK"
"2810403P18RIK"
"2810405F18RIK"
"2810405I11RIK"
"2810405J04RIK"
"2810405K02RIK"
"2810407K09RIK"
"2810408A11RIK"
"2810408E11RIK"
"2810408M09RIK"
"2810409H07RIK"
"2810410C14RIK"
"2810410M20RIK"
"2810410P22RIK"
"2810413I22RIK"
"2810416G20RIK"
"2810417J12RIK"
"2810417M05RIK"
"2810422B04RIK"
"2810422O20RIK"
"2810423E13RIK"
"2810427I04RIK"
"2810428C21RIK"
"2810428I15RIK"
"2810430M08RIK"
"2810432D09RIK"
"2810432L12RIK"
"2810437L13RIK"
"2810439F02RIK"
"2810439K08RIK"
"2810439M11RIK"
"2810441C07RIK"
"2810441K11RIK"
"2810441O16RIK"
"2810442O16RIK"
"2810446P07RIK"
"2810452K22RIK"
"2810453I06RIK"
"2810453K03RIK"
"2810453L12RIK"
"2810457M08RIK"
"2810465F10RIK"
"2810468K17RIK"
"2810470D21RIK"
"2810475A17RIK"
"2810481F14RIK"
"2810484M10RIK"
"2810485I05RIK"
"2900001O04RIK"
"2900002H16RIK"
"2900006K08RIK"
"2900010D03RIK"
"2900010J23RIK"
"2900010M23RIK"
"2900011O08RIK"
"2900016D05RIK"
"2900024O10RIK"
"2900026A02RIK"
"2900026H06RIK"
"2900041A09RIK"
"2900042E01RIK"
"2900045N06RIK"
"2900046G09RIK"
"2900055D14RIK"
"2900057D21RIK"
"2900064A13RIK"
"2900070E19RIK"
"2900073G15RIK"
"2900073H19RIK"
"2900092C05RIK"
"2900093B09RIK"
"3000002G13RIK"
"3000003F02RIK"
"3000004C01RIK"
"3010001K23RIK"
"3010019O03RIK"
"3010026O09RIK"
"3010033P07RIK"
"3100004P22RIK"
"3110001A13RIK"
"3110001D03RIK"
"3110001H15RIK"
"3110001N18RIK"
"3110002L15RIK"
"3110004H13RIK"
"3110004L20RIK"
"3110005G23RIK"
"3110006P09RIK"
"3110007F17RIK"
"3110007P09RIK"
"3110009E18RIK"
"3110010F15RIK"
"3110018K12RIK"
"3110023B02RIK"
"3110024A21RIK"
"3110031B13RIK"
"3110032G18RIK"
"3110035E14RIK"
"3110037I16RIK"
"3110040N11RIK"
"3110043J09RIK"
"3110048E14RIK"
"3110049J23RIK"
"3110050K21RIK"
"3110050N22RIK"
"3110052N05RIK"
"3110056O03RIK"
"3110057O12RIK"
"3110070M22RIK"
"3110082I17RIK"
"3200001I04RIK"
"3200002M19RIK"
"3222401M22RIK"
"3230401D17RIK"
"3230401I01RIK"
"3300001G02RIK"
"3300001P08RIK"
"3300002I08RIK"
"3321401G04RIK"
"3632413B07RIK"
"3632451O06RIK"
"3732409C05RIK"
"3732413I11RIK"
"3830402I07RIK"
"3830406C13RIK"
"3830408P04RIK"
"3830421F13RIK"
"3830422K02RIK"
"3830422N12RIK"
"3930401K13RIK"
"3930402F13RIK"
"4121402D02RIK"
"4122402O22RIK"
"4430402I18RIK"
"4430402O11RIK"
"4432405B04RIK"
"4432406C05RIK"
"4432409M07RIK"
"4631401E18RIK"
"4631403P03RIK"
"4631423F02RIK"
"4631426J05RIK"
"4631427C17RIK"
"4632404H12RIK"
"4632404H22RIK"
"4632407F12RIK"
"4632409L19RIK"
"4632409L22RIK"
"4632411B12RIK"
"4632412N22RIK"
"4632413K17RIK"
"4632415K11RIK"
"4632417D23"
"4632417K02"
"4632417K18RIK"
"4632417N05RIK"
"4632419K20RIK"
"4632425D07RIK"
"4632428M11RIK"
"4632434I11RIK"
"4633402N23RIK"
"4732407F15RIK"
"4732418C07RIK"
"4732435N03RIK"
"4732437J24RIK"
"4732456N10RIK"
"4732465J09RIK"
"4732467B22"
"4732467L16RIK"
"4732471D19RIK"
"4732472I07RIK"
"4732475C15RIK"
"4732479N06RIK"
"4732481H14RIK"
"4732486J07RIK"
"4732493F09RIK"
"4732495E13RIK"
"4732496G21RIK"
"4732496O08RIK"
"4732496O19RIK"
"4732497O03RIK"
"4733401H18RIK"
"4831417L10"
"4832406C22"
"4833417A11RIK"
"4833418A01RIK"
"4833420G17RIK"
"4833420K19RIK"
"4833420N02RIK"
"4833421E05RIK"
"4833422F06RIK"
"4833424O15RIK"
"4833424P18RIK"
"4833426J09RIK"
"4833436C18RIK"
"4833439L19RIK"
"4833442J19RIK"
"4833446K15RIK"
"4921501E09RIK"
"4921501M20RIK"
"4921505C17RIK"
"4921506I22RIK"
"4921507I02RIK"
"4921507P07RIK"
"4921511C16"
"4921511I16RIK"
"4921520G13RIK"
"4921520P21RIK"
"4921524P20RIK"
"4921525H12"
"4921528G01RIK"
"4921537D05RIK"
"4922503N01RIK"
"4922505G16RIK"
"4930402H24RIK"
"4930403C10RIK"
"4930403J22RIK"
"4930403O06RIK"
"4930404H21RIK"
"4930412F15RIK"
"4930415J21RIK"
"4930415L06RIK"
"4930418P06RIK"
"4930422J18RIK"
"4930427A07RIK"
"4930428D18RIK"
"4930429A22RIK"
"4930430E16RIK"
"4930431B11RIK"
"4930432B04RIK"
"4930432J16RIK"
"4930432K21RIK"
"4930432O21RIK"
"4930438M06RIK"
"4930438O03RIK"
"4930438O05RIK"
"4930444A02RIK"
"4930447C04RIK"
"4930449E07RIK"
"4930451C15RIK"
"4930451I11RIK"
"4930452B06RIK"
"4930453N24RIK"
"4930455C21RIK"
"4930455F23RIK"
"4930467B06RIK"
"4930470D19RIK"
"4930471M23RIK"
"4930471O16RIK"
"4930481F22RIK"
"4930485D02RIK"
"4930486L24RIK"
"4930488L10RIK"
"4930488P06RIK"
"4930500E24RIK"
"4930503L19RIK"
"4930504E06RIK"
"4930506C02RIK"
"4930506D23RIK"
"4930506L13RIK"
"4930506M07RIK"
"4930511J11RIK"
"4930515G01RIK"
"4930519N13RIK"
"4930521E07RIK"
"4930524E20RIK"
"4930527D15RIK"
"4930532D21RIK"
"4930535B03RIK"
"4930535E21RIK"
"4930538D17RIK"
"4930539E08RIK"
"4930540L03RIK"
"4930542G03RIK"
"4930544G11RIK"
"4930544G21RIK"
"4930547C10RIK"
"4930548H24RIK"
"4930550B20RIK"
"4930550C14RIK"
"4930550L21RIK"
"4930555G01RIK"
"4930556P03RIK"
"4930562C03RIK"
"4930562D19RIK"
"4930563A03RIK"
"4930563E19RIK"
"4930570C03RIK"
"4930572J05RIK"
"4930572L20RIK"
"4930573I19RIK"
"4930578C19RIK"
"4930578F03RIK"
"4930579C15RIK"
"4930579E17RIK"
"4930579J09RIK"
"4930583H14RIK"
"4930594M22RIK"
"4930599N23RIK"
"4931406C07RIK"
"4931406H21RIK"
"4931406I20RIK"
"4931406P16RIK"
"4931407K02RIK"
"4931408A02RIK"
"4931408L03RIK"
"4931414L13RIK"
"4931417G12RIK"
"4931419P11RIK"
"4931431L11RIK"
"4931433A01RIK"
"4931440F15RIK"
"4931440L10RIK"
"4931440N07RIK"
"4932408F19RIK"
"4932409F11RIK"
"4932409I22RIK"
"4932412H11RIK"
"4932414K18RIK"
"4932416A11RIK"
"4932416N17RIK"
"4932431H17RIK"
"4932438H23RIK"
"4932439K10RIK"
"4932441K18"
"4932441K18RIK"
"4932442K08RIK"
"4932442K20RIK"
"4932702K14RIK"
"4933400E14RIK"
"4933400K24RIK"
"4933402B14RIK"
"4933402J24RIK"
"4933403G14RIK"
"4933403H06RIK"
"4933403L16RIK"
"4933404M02RIK"
"4933406N12RIK"
"4933407N01RIK"
"4933407P14RIK"
"4933408F15"
"4933408N02RIK"
"4933409I22"
"4933409N07RIK"
"4933411G06RIK"
"4933411K20RIK"
"4933414G08"
"4933416C03RIK"
"4933416E05RIK"
"4933417E01RIK"
"4933417K04RIK"
"4933421E11RIK"
"4933424B01RIK"
"4933424F08RIK"
